ArrayID	Name	BitVector
ENSG00000023445	BIRC3	1222222222
ENSG00000089685	BIRC5	222020100
ENSG00000183682	BMP8A	201111000100
ENSG00000159388	BTG2	112111121
ENSG00000010671	BTK	201111110010
ENSG00000186265	BTLA	221112121111
ENSG00000173372	C1QA	111111111111
ENSG00000173369	C1QB	220101020220
ENSG00000159189	C1QC	111111111121
ENSG00000125730	C3	100001011222
ENSG00000171860	C3AR1	221111111010
ENSG00000244731	C4A	111211111111
ENSG00000106804	C5	111111111111
ENSG00000197405	C5AR1	221100000000
ENSG00000179218	CALR	100111000222
ENSG00000164047	CAMP	111111111111
ENSG00000003400	CASP10	110211221121
ENSG00000137757	CASP5	111111111111
ENSG00000165806	CASP7	101101111212
ENSG00000105974	CAV1	111111111111
ENSG00000159228	CBR1	110101010211
ENSG00000108702	CCL1	2012222
ENSG00000172156	CCL11	200100111110
ENSG00000181374	CCL13	111111111111
ENSG00000102970	CCL17	111111111121
ENSG00000275385	CCL18	10100221
ENSG00000172724	CCL19	222
ENSG00000108691	CCL2	222102000011
ENSG00000115009	CCL20	200200222
ENSG00000102962	CCL22	100001102222
ENSG00000106178	CCL24	220000102212
ENSG00000151882	CCL28	121101221111
ENSG00000277632	CCL3	20212010222
ENSG00000275302	CCL4	10222000222
ENSG00000271503	CCL5	112012111001
ENSG00000108688	CCL7	201121200122
ENSG00000108700	CCL8	100022000221
ENSG00000157456	CCNB2	222020100
ENSG00000163823	CCR1	221101000222
ENSG00000121807	CCR2	221121020120
ENSG00000183625	CCR3	111111111111
ENSG00000160791	CCR5	122021020222
ENSG00000112486	CCR6	120120020010
ENSG00000126353	CCR7	100101102212
ENSG00000179934	CCR8	111111111111
ENSG00000121797	CCRL2	202212010222
ENSG00000177697	CD151	102112111011
ENSG00000134061	CD180	222101010000
ENSG00000158477	CD1A	120111110110
ENSG00000158485	CD1B	111111111111
ENSG00000158481	CD1C	121201100000
ENSG00000158488	CD1E	120100010110
ENSG00000090659	CD209	200001110010
ENSG00000122223	CD244	111111222111
ENSG00000198821	CD247	111111211111
ENSG00000139193	CD27	221212222100
ENSG00000120217	CD274	11000222
ENSG00000103855	CD276	220002011000
ENSG00000178562	CD28	220220220020
ENSG00000174059	CD34	111111111111
ENSG00000004468	CD38	100000222
ENSG00000101017	CD40	101012211222
ENSG00000102245	CD40LG	10011020221
ENSG00000026508	CD44	111211101101
ENSG00000110848	CD69	212201221
ENSG00000125726	CD70	110221122111
ENSG00000019582	CD74	111102101111
ENSG00000121594	CD80	222222222
ENSG00000112149	CD83	222212222
ENSG00000066294	CD84	222011010000
ENSG00000114013	CD86	221112111011
ENSG00000002586	CD99	111111111111
ENSG00000117399	CDC20	221020100
ENSG00000039068	CDH1	111111111111
ENSG00000140937	CDH11	111111111111
ENSG00000140945	CDH13	111111111111
ENSG00000170558	CDH2	121000000
ENSG00000179242	CDH4	111121111111
ENSG00000179776	CDH5	111111111111
ENSG00000124762	CDKN1A	222011222
ENSG00000079385	CEACAM1	20
ENSG00000124469	CEACAM8	111111111111
ENSG00000245848	CEBPA	212102111000
ENSG00000172216	CEBPB	101101010222
ENSG00000221869	CEBPD	221011110011
ENSG00000153879	CEBPG	101111211112
ENSG00000087237	CETP	200210110110
ENSG00000105205	CLC	121100100110
ENSG00000163347	CLDN1	111111111111
ENSG00000165682	CLEC1B	111111111111
ENSG00000258227	CLEC5A	212001101000
ENSG00000172243	CLEC7A	221102010000
ENSG00000197992	CLEC9A	111111111111
ENSG00000169504	CLIC4	100222020122
ENSG00000092009	CMA1	111111111111
ENSG00000142675	CNKSR1	220000000110
ENSG00000064666	CNN2	111111111111
ENSG00000123500	COL10A1	111111111111
ENSG00000060718	COL11A1	221100110110
ENSG00000111799	COL12A1	111111111111
ENSG00000187955	COL14A1	200000110010
ENSG00000204291	COL15A1	111111111111
ENSG00000065618	COL17A1	111111111111
ENSG00000164692	COL1A2	111111111111
ENSG00000168542	COL3A1	220100110110
ENSG00000187498	COL4A1	211211111111
ENSG00000134871	COL4A2	120100000000
ENSG00000163751	CPA3	111111111111
ENSG00000143320	CRABP2	220100110110
ENSG00000095794	CREM	221201221
ENSG00000213145	CRIP1	102201202102
ENSG00000184371	CSF1	10000202222
ENSG00000182578	CSF1R	201000000000
ENSG00000164400	CSF2	222212222
ENSG00000198223	CSF2RA	211101000111
ENSG00000108342	CSF3	111111111111
ENSG00000119535	CSF3R	201100000000
ENSG00000118523	CTGF	111111111111
ENSG00000163599	CTLA4	201102111211
ENSG00000168036	CTNNB1	111111111111
ENSG00000100448	CTSG	111111111111
ENSG00000135047	CTSL	222101201222
ENSG00000163131	CTSS	222101000111
ENSG00000077063	CTTNBP2	220100110000
ENSG00000006210	CX3CL1	111111111111
ENSG00000168329	CX3CR1	221111000121
ENSG00000163739	CXCL1	222
ENSG00000169245	CXCL10	100222000221
ENSG00000169248	CXCL11	212010222
ENSG00000156234	CXCL13	111111111111
ENSG00000161921	CXCL16	211101111111
ENSG00000081041	CXCL2	101000000222
ENSG00000163734	CXCL3	101222
ENSG00000163735	CXCL5	1000102222
ENSG00000124875	CXCL6	111111111111
ENSG00000169429	CXCL8	100000222
ENSG00000138755	CXCL9	100022010222
ENSG00000180871	CXCR2	220000010010
ENSG00000186810	CXCR3	102102102001
ENSG00000121966	CXCR4	222222222000
ENSG00000165168	CYBB	222002000000
ENSG00000138061	CYP1B1	221111011112
ENSG00000160868	CYP3A4	111111111111
ENSG00000142871	CYR61	201000110110
ENSG00000173198	CYSLTR1	221011011010
ENSG00000115165	CYTIP	10111111222
ENSG00000164535	DAGLB	212111111111
ENSG00000204209	DAXX	111111011111
ENSG00000162733	DDR2	1200010101
ENSG00000175084	DES	111111111111
ENSG00000105993	DNAJB6	111111111111
ENSG00000197635	DPP4	20020020222
ENSG00000120129	DUSP1	200212210100
ENSG00000158050	DUSP2	110222222000
ENSG00000139318	DUSP6	210222010221
	EDN	0
ENSG00000156508	EEF1A1	101221111011
ENSG00000138798	EGF	111111111111
ENSG00000122877	EGR2	10122122122
ENSG00000179388	EGR3	122000010
ENSG00000148730	EIF4EBP2	112111111111
ENSG00000197561	ELANE	120100000010
ENSG00000118985	ELL2	201202112
ENSG00000170522	ELOVL6	222
ENSG00000134531	EMP1	211202101112
ENSG00000163064	EN1	211211111111
ENSG00000171617	ENC1	220212202000
ENSG00000138792	ENPEP	111111111111
ENSG00000136960	ENPP2	111111111111
ENSG00000106123	EPHB6	121021000
ENSG00000121053	EPX	111111111111
ENSG00000012061	ERCC1	101122111112
ENSG00000157554	ERG	111111111111
ENSG00000134954	ETS1	111111111111
ENSG00000158769	F11R	111111111110
ENSG00000170323	FABP4	111111111111
ENSG00000168040	FADD	111111111111
ENSG00000185104	FAF1	111111111111
ENSG00000026103	FAS	110211212112
ENSG00000169710	FASN	201222122222
ENSG00000165140	FBP1	222002222000
ENSG00000183580	FBXL7	211111111111
ENSG00000186431	FCAR	121101112121
ENSG00000179639	FCER1A	202000000000
ENSG00000104921	FCER2	111112111111
ENSG00000150337	FCGR1A	222002000000
ENSG00000143226	FCGR2A	221001000021
ENSG00000072694	FCGR2B	222012121020
ENSG00000203747	FCGR3A	212101001122
ENSG00000085265	FCN1	222102000000
ENSG00000070193	FGF10	111111111111
ENSG00000156427	FGF18	111111111111
ENSG00000138685	FGF2	111111111111
ENSG00000140285	FGF7	120100110110
ENSG00000077782	FGFR1	100222221000
ENSG00000136068	FLNB	110211212000
ENSG00000185070	FLRT2	111111111111
ENSG00000102755	FLT1	100222122000
ENSG00000122025	FLT3	201112212121
ENSG00000115414	FN1	202000000000
ENSG00000125740	FOSB	100202202002
ENSG00000175592	FOSL1	212010112
ENSG00000171051	FPR1	111111111111
ENSG00000171049	FPR2	111111111111
ENSG00000187474	FPR3	222002010000
ENSG00000075618	FSCN1	100222112222
ENSG00000140564	FURIN	100000222
ENSG00000196371	FUT4	111011111111
ENSG00000010810	FYN	121121211011
ENSG00000174804	FZD4	111111111111
ENSG00000164930	FZD6	102122111202
ENSG00000188763	FZD9	111111111111
ENSG00000099860	GADD45B	100112222112
ENSG00000102145	GATA1	111111111111
ENSG00000179348	GATA2	111111111111
ENSG00000107485	GATA3	111011112001
ENSG00000141448	GATA6	111111111111
ENSG00000131979	GCH1	100000222
ENSG00000164949	GEM	10111112202
ENSG00000090863	GLG1	121111111111
ENSG00000065135	GNAI3	11111101111
ENSG00000169508	GPR183	100212212011
ENSG00000140030	GPR65	120211121221
ENSG00000030582	GRN	222011000000
ENSG00000148180	GSN	221002101000
ENSG00000145736	GTF2H2	121111011121
ENSG00000145649	GZMA	10000000222
ENSG00000113249	HAVCR1	10200222222
ENSG00000135077	HAVCR2	212111222
ENSG00000113070	HBEGF	101010201
ENSG00000108840	HDAC5	222222222000
ENSG00000094631	HDAC6	111011111111
ENSG00000140287	HDC	221010000
ENSG00000114315	HES1	221020000
ENSG00000019991	HGF	111111111111
ENSG00000100644	HIF1A	10111110121
ENSG00000130787	HIP1R	212111111100
ENSG00000187837	HIST1H1C	211212221100
ENSG00000203812	HIST2H2AA3	101222221102
ENSG00000095951	HIVEP1	100111112111
ENSG00000204257	HLA-DMA	212001111000
ENSG00000179344	HLA-DQB1	112102001001
ENSG00000189403	HMGB1	122111111011
ENSG00000275410	HNF1B	220100010100
ENSG00000170166	HOXD4	111111111111
ENSG00000164120	HPGD	111111111111
ENSG00000163106	HPGDS	111111111111
ENSG00000174775	HRAS	111111011111
ENSG00000142798	HSPG2	111111111111
ENSG00000090339	ICAM1	112111222
ENSG00000163600	ICOS	10000020
ENSG00000160223	ICOSLG	111212112000
ENSG00000125968	ID1	121020000
ENSG00000115738	ID2	10112111121
ENSG00000117318	ID3	220100110110
ENSG00000131203	IDO1	12001222
ENSG00000188676	IDO2	111111111111
ENSG00000137331	IER3	120111010111
ENSG00000185745	IFIT1	10100000202
ENSG00000188379	IFNA2	111111111111
ENSG00000111537	IFNG	222
ENSG00000027697	IFNGR1	111111211110
ENSG00000017427	IGF1	111111111111
ENSG00000167244	IGF2	111111111111
ENSG00000263528	IKBKE	211111110110
ENSG00000185811	IKZF1	111111111111
ENSG00000136634	IL10	220
ENSG00000110324	IL10RA	212101011011
ENSG00000168811	IL12A	220100101111
ENSG00000113302	IL12B	222
ENSG00000164136	IL15	110101010122
ENSG00000134470	IL15RA	101010212
ENSG00000177663	IL17RA	221111011121
ENSG00000150782	IL18	222101111111
ENSG00000115604	IL18R1	110111111112
ENSG00000115008	IL1A	201001222
ENSG00000125538	IL1B	100000222
ENSG00000115594	IL1R1	101112111111
ENSG00000115602	IL1RL1	122
ENSG00000136689	IL1RN	220202101212
ENSG00000109471	IL2	111111111111
ENSG00000103522	IL21R	101212102100
ENSG00000127318	IL22	222
ENSG00000110944	IL23A	111222
ENSG00000166090	IL25	111111111111
ENSG00000197272	IL27	200100000110
ENSG00000104998	IL27RA	101111001122
ENSG00000164399	IL3	110002000010
ENSG00000137033	IL33	220100010110
ENSG00000185291	IL3RA	100002111222
ENSG00000113520	IL4	211111111121
ENSG00000104951	IL4I1	100112111120
ENSG00000077238	IL4R	100212212212
ENSG00000113525	IL5	111111111111
ENSG00000091181	IL5RA	111111111111
ENSG00000136244	IL6	222
ENSG00000160712	IL6R	221101101111
ENSG00000145839	IL9	111111111111
ENSG00000186480	INSIG1	1122111001
ENSG00000171105	INSR	111111111111
ENSG00000125347	IRF1	101101111122
ENSG00000168310	IRF2	111111111111
ENSG00000137265	IRF4	122222122
ENSG00000128604	IRF5	211111111211
ENSG00000140968	IRF8	112202222
ENSG00000187608	ISG15	200100212
ENSG00000115232	ITGA4	111111111111
ENSG00000161638	ITGA5	112111002001
ENSG00000005844	ITGAL	111101111111
ENSG00000169896	ITGAM	211201211221
ENSG00000140678	ITGAX	211201211101
ENSG00000150093	ITGB1	112101101011
ENSG00000160255	ITGB2	211101211111
ENSG00000139626	ITGB7	101101001212
ENSG00000101384	JAG1	200212211011
ENSG00000105639	JAK3	11011122
ENSG00000160593	JAML	222022221000
ENSG00000177606	JUN	202222221102
ENSG00000160145	KALRN	111111111111
ENSG00000169282	KCNAB1	111111111111
	KIAA0101	110000000
ENSG00000112984	KIF20A	11020000
ENSG00000157404	KIT	212012122101
ENSG00000049130	KITLG	201212011100
ENSG00000155090	KLF10	2122212002
ENSG00000142515	KLK3	111111111111
ENSG00000213809	KLRK1	121112111010
ENSG00000133619	KRBA1	111111111111
ENSG00000089692	LAG3	222
ENSG00000172037	LAMB2	111111111111
ENSG00000196878	LAMB3	201101110210
ENSG00000078081	LAMP3	1101222
ENSG00000162511	LAPTM5	222122111011
ENSG00000213658	LAT	112111011111
ENSG00000086730	LAT2	122111102222
ENSG00000130164	LDLR	222
ENSG00000131981	LGALS3	212001010110
ENSG00000128342	LIF	1000222
ENSG00000107798	LIPA	222002000000
ENSG00000134013	LOXL2	121000010110
ENSG00000175445	LPL	120000000000
ENSG00000162337	LRP5	211111111111
ENSG00000070018	LRP6	111111111111
ENSG00000204482	LST1	221101000110
ENSG00000226979	LTA	222
ENSG00000111144	LTA4H	212112111010
ENSG00000227507	LTB	10222
ENSG00000213903	LTB4R	212111111101
ENSG00000213906	LTB4R2	222111111011
ENSG00000185022	MAFF	111111101122
ENSG00000172175	MALT1	111111111111
ENSG00000104774	MAN2B1	211101111111
ENSG00000169032	MAP2K1	111111111111
ENSG00000126934	MAP2K2	111111111111
ENSG00000034152	MAP2K3	100212111111
ENSG00000065559	MAP2K4	111111111111
ENSG00000006062	MAP3K14	111111111111
ENSG00000085511	MAP3K4	111211111110
ENSG00000185386	MAPK11	100122021221
ENSG00000188130	MAPK12	111111111111
ENSG00000156711	MAPK13	211101212111
ENSG00000112062	MAPK14	111111111111
ENSG00000175130	MARCKSL1	222011001
ENSG00000019169	MARCO	211111111111
ENSG00000153208	MERTK	222000000000
ENSG00000105976	MET	111111111211
ENSG00000240972	MIF	10222222121
ENSG00000196611	MMP1	100010202102
ENSG00000262406	MMP12	111111121111
ENSG00000137745	MMP13	111111111111
ENSG00000123342	MMP19	220101010110
ENSG00000118113	MMP8	111111111111
ENSG00000100985	MMP9	220002112020
ENSG00000080823	MOK	211211112111
ENSG00000197629	MPEG1	222001000000
ENSG00000005381	MPO	20000000010
ENSG00000260314	MRC1	222012122000
ENSG00000011028	MRC2	22020000
ENSG00000156738	MS4A1	212002101211
ENSG00000178860	MSC	10001010122
ENSG00000095002	MSH2	121101111211
ENSG00000157601	MX1	200000212
ENSG00000183486	MX2	100100000212
ENSG00000136997	MYC	10222212221
ENSG00000172936	MYD88	111111011112
ENSG00000264424	MYH4	111111111111
ENSG00000129152	MYOD1	200200110111
ENSG00000105835	NAMPT	100112211222
ENSG00000116701	NCF2	222001011211
ENSG00000141027	NCOR1	111111111110
ENSG00000080986	NDC80	221021200
ENSG00000267855	NDUFA7	111111111111
ENSG00000131196	NFATC1	111112211110
ENSG00000101096	NFATC2	112111111111
ENSG00000165030	NFIL3	20212221222
ENSG00000109320	NFKB1	212212222
ENSG00000100906	NFKBIA	212212222
ENSG00000146232	NFKBIE	101111211112
ENSG00000144802	NFKBIZ	111200121
ENSG00000066136	NFYC	121111111111
ENSG00000134259	NGF	111111111111
ENSG00000105374	NKG7	111111211111
ENSG00000162711	NLRP3	202212121121
ENSG00000197696	NMB	110221121011
ENSG00000106100	NOD1	121111110111
ENSG00000167207	NOD2	111210111111
ENSG00000007171	NOS2	211211111111
ENSG00000007952	NOX1	111111111111
ENSG00000074771	NOX3	111111111111
ENSG00000086991	NOX4	111111111111
ENSG00000025434	NR1H3	111111111111
ENSG00000160113	NR2F6	111111111110
ENSG00000153234	NR4A2	100222212010
ENSG00000175352	NRIP3	100200201101
ENSG00000173391	OLR1	202202101000
ENSG00000099985	OSM	100000221
ENSG00000108405	P2RX1	111111111111
ENSG00000185630	PBX1	211111111111
ENSG00000167081	PBX3	221111111110
ENSG00000188389	PDCD1	220200110110
ENSG00000197646	PDCD1LG2	111111111121
ENSG00000065989	PDE4A	101101221
ENSG00000197461	PDGFA	2100
ENSG00000100311	PDGFB	111111111111
ENSG00000134853	PDGFRA	111111111111
ENSG00000162366	PDZK1IP1	111111111111
ENSG00000197329	PELI1	1111211011
ENSG00000163737	PF4	111111111111
ENSG00000204220	PFDN6	111111011111
ENSG00000164219	PGGT1B	111111111111
ENSG00000008438	PGLYRP1	111111111111
ENSG00000181649	PHLDA2	111111111111
ENSG00000105851	PIK3CG	112111111011
ENSG00000102096	PIM2	222221222
ENSG00000122861	PLAU	102011002102
ENSG00000011422	PLAUR	111101111121
ENSG00000132170	PPARG	202222222222
ENSG00000186652	PRG2	1211000
ENSG00000156575	PRG3	111111111111
ENSG00000154229	PRKCA	212111011111
ENSG00000163558	PRKCI	111211111110
ENSG00000163421	PROK2	2002002002
ENSG00000184500	PROS1	121211110110
ENSG00000116132	PRRX1	120000000000
ENSG00000204264	PSMB8	111111101211
ENSG00000240065	PSMB9	101001011112
ENSG00000100911	PSME2	101000222
ENSG00000169403	PTAFR	221102000121
ENSG00000168229	PTGDR	221111111120
ENSG00000183134	PTGDR2	111111111111
ENSG00000107317	PTGDS	210200100100
ENSG00000125384	PTGER2	10001010221
ENSG00000095303	PTGS1	202001000000
ENSG00000073756	PTGS2	100100221
ENSG00000152104	PTPN14	111111111111
ENSG00000127329	PTPRB	122221121010
ENSG00000081237	PTPRC	111111111111
ENSG00000152894	PTPRK	200100110212
ENSG00000163661	PTX3	211111111111
ENSG00000139832	RAB20	220112010010
ENSG00000105514	RAB3D	221000110120
ENSG00000051180	RAD51	221010201
ENSG00000132155	RAF1	111111111111
ENSG00000091428	RAPGEF4	111111111111
ENSG00000111344	RASAL1	211111011000
ENSG00000113319	RASGRF2	120010111110
ENSG00000163515	RETNLB	100000100010
ENSG00000090104	RGS1	222212222
ENSG00000182732	RGS6	220100100110
ENSG00000155366	RHOC	101222111121
ENSG00000177105	RHOG	100112111111
ENSG00000126785	RHOJ	111111111111
ENSG00000164327	RICTOR	111111211011
ENSG00000104312	RIPK2	10111211121
ENSG00000169385	RNASE2	111111111111
ENSG00000169397	RNASE3	111111111111
ENSG00000115963	RND3	111111111111
ENSG00000047936	ROS1	111111111111
ENSG00000124813	RUNX2	100001020000
ENSG00000197747	S100A10	111111111011
ENSG00000196154	S100A4	212101111111
ENSG00000143546	S100A8	212001000000
ENSG00000163220	S100A9	222002000111
ENSG00000170989	S1PR1	222111112001
ENSG00000173432	SAA1	111111111111
ENSG00000006747	SCIN	200000000000
ENSG00000007908	SELE	111111111111
ENSG00000188404	SELL	211202111202
ENSG00000174175	SELP	111111111111
ENSG00000110876	SELPLG	112111111101
ENSG00000196189	SEMA4A	201222021221
ENSG00000185033	SEMA4B	202212112111
ENSG00000112902	SEMA5A	111111111111
ENSG00000137872	SEMA6D	111111111111
ENSG00000197632	SERPINB2	121000100222
ENSG00000170542	SERPINB9	100212111212
ENSG00000106366	SERPINE1	102222222001
ENSG00000253309	SERPINE3	200100100000
ENSG00000106483	SFRP4	111111111111
ENSG00000126821	SGPP1	111111111111
ENSG00000088827	SIGLEC1	220100010010
ENSG00000105501	SIGLEC5	211111111111
ENSG00000198053	SIRPA	222002000110
ENSG00000157933	SKI	102111101012
ENSG00000136603	SKIL	102111102102
ENSG00000108932	SLC16A6	121111110121
ENSG00000170365	SMAD1	201011121211
ENSG00000175387	SMAD2	111111111111
ENSG00000101665	SMAD7	12001102002
ENSG00000082014	SMARCD3	222121010000
ENSG00000185338	SOCS1	1222
ENSG00000120833	SOCS2	221010222
ENSG00000184557	SOCS3	100211111222
ENSG00000105866	SP4	111111111121
ENSG00000176170	SPHK1	1112111111
ENSG00000136158	SPRY2	20112112021
ENSG00000115306	SPTBN1	211222222100
ENSG00000161011	SQSTM1	111111111111
ENSG00000010327	STAB1	222000000000
ENSG00000115415	STAT1	100000000222
ENSG00000168610	STAT3	111111111122
ENSG00000138378	STAT4	111111111111
ENSG00000126561	STAT5A	222111111
ENSG00000173757	STAT5B	111222222010
ENSG00000166888	STAT6	111111111010
ENSG00000164543	STK17A	112111111011
ENSG00000165025	SYK	222101221121
ENSG00000168394	TAP1	101101112
ENSG00000204267	TAP2	100101000112
ENSG00000231925	TAPBP	111111110122
ENSG00000129566	TEP1	111111010111
ENSG00000135457	TFCP2	111111111111
ENSG00000163235	TGFA	221111110110
ENSG00000105329	TGFB1	112211102111
ENSG00000069702	TGFBR3	121111111121
ENSG00000198959	TGM2	111111111111
ENSG00000178726	THBD	221101201211
ENSG00000181847	TIGIT	220111110221
ENSG00000145850	TIMD4	111111111111
ENSG00000100234	TIMP3	221000000000
ENSG00000174125	TLR1	222011111010
ENSG00000174123	TLR10	200100110110
ENSG00000137462	TLR2	111202101111
ENSG00000164342	TLR3	121110010121
ENSG00000136869	TLR4	221000000000
ENSG00000187554	TLR5	201111110000
ENSG00000174130	TLR6	222011111010
ENSG00000196664	TLR7	200100010110
ENSG00000101916	TLR8	221012010110
ENSG00000239732	TLR9	201100111110
ENSG00000064115	TM7SF3	111211111110
ENSG00000184584	TMEM173	211111111111
ENSG00000041982	TNC	111111111111
ENSG00000232810	TNF	12000222
ENSG00000118503	TNFAIP3	100222211001
ENSG00000123610	TNFAIP6	210101000221
ENSG00000145779	TNFAIP8	110112111122
ENSG00000141655	TNFRSF11A	111112212001
ENSG00000006327	TNFRSF12A	101111111112
ENSG00000157873	TNFRSF14	211111111111
ENSG00000067182	TNFRSF1A	112111011111
ENSG00000028137	TNFRSF1B	110111111122
ENSG00000186827	TNFRSF4	11111120
ENSG00000120949	TNFRSF8	20111111100
ENSG00000049249	TNFRSF9	222222222
ENSG00000121858	TNFSF10	10000222
ENSG00000117586	TNFSF4	100101001222
ENSG00000125657	TNFSF9	222121011
ENSG00000131747	TOP2A	222021200
ENSG00000172236	TPSAB1	111111111111
ENSG00000056558	TRAF1	222222222
ENSG00000127191	TRAF2	100111112212
ENSG00000175104	TRAF6	111111111111
ENSG00000135148	TRAFD1	1000222
ENSG00000124731	TREM1	100200202112
ENSG00000095970	TREM2	220001000000
ENSG00000213689	TREX1	100101111211
ENSG00000127324	TSPAN8	111111111111
ENSG00000112742	TTK	221021201
ENSG00000167552	TUBA1A	111111111111
ENSG00000127824	TUBA4A	211111221
ENSG00000105849	TWISTNB	11111211121
ENSG00000136810	TXN	11000222
ENSG00000087301	TXNDC16	122111111011
ENSG00000011600	TYROBP	222001111010
ENSG00000184979	USP18	100000212
ENSG00000220205	VAMP2	112111211011
ENSG00000125753	VASP	100111001221
ENSG00000141968	VAV1	111101111111
ENSG00000160293	VAV2	201021021111
ENSG00000162692	VCAM1	1121210
ENSG00000112715	VEGFA	20222222110
ENSG00000150630	VEGFC	221010000
ENSG00000028116	VRK2	111101111111
ENSG00000134258	VTCN1	111111111111
ENSG00000110002	VWA5A	222101111011
ENSG00000015285	WAS	111111010111
ENSG00000173578	XCR1	111111111111
ENSG00000137693	YAP1	200001010000
ENSG00000176105	YES1	100100201120
ENSG00000189420	ZFP92	111100010122
ENSG00000163848	ZNF148	111111111111
ENSG00000180233	ZNRF2	111111111111
ENSG00000204574	ABCF1	110111111111
ENSG00000006530	AGK	110111211221
ENSG00000023330	ALAS1	210111111111
ENSG00000144233	AMMECR1L	111111111111
ENSG00000154222	CC2D1B	111111111121
ENSG00000182973	CNOT10	111111111111
ENSG00000080802	CNOT4	111111111111
ENSG00000168434	COG7	111111111111
ENSG00000107625	DDX50	111111111111
ENSG00000204560	DHX16	111111011111
ENSG00000135392	DNAJC14	111111111111
ENSG00000179151	EDC3	111111111111
ENSG00000115211	EIF2B4	111111111111
ENSG00000163161	ERCC3	111111111111
ENSG00000119616	FCF1	111111111111
ENSG00000160211	G6PD	100111000222
ENSG00000198746	GPATCH3	111101101111
ENSG00000169919	GUSB	111111111111
ENSG00000171720	HDAC3	111111111111
ENSG00000165704	HPRT1	222122211
ENSG00000144029	MRPS5	111111111111
ENSG00000163719	MTMR14	111111111011
ENSG00000225921	NOL7	111111111112
ENSG00000103274	NUBP1	111011111112
ENSG00000181222	POLR2A	100211111101
ENSG00000196262	PPIA	100121111111
ENSG00000134748	PRPF38A	111111111111
ENSG00000136715	SAP130	111111111111
ENSG00000073578	SDHA	112111111111
ENSG00000183431	SF3A3	111111111111
ENSG00000112592	TBP	111111111111
ENSG00000146872	TLK2	111111111111
ENSG00000168591	TMUB2	121111111111
ENSG00000204599	TRIM39	111111111111
ENSG00000196230	TUBB	121011212
ENSG00000168883	USP39	111111111111
ENSG00000100722	ZC3H14	111111111111
ENSG00000196652	ZKSCAN5	111111111111
ENSG00000166478	ZNF143	111111111111
ENSG00000113761	ZNF346	111111111111
	ERCC_00096.1	0
	ERCC_00041.1	0
	ERCC_00019.1	0
	ERCC_00076.1	0
	ERCC_00098.1	0
	ERCC_00126.1	0
	ERCC_00144.1	0
	ERCC_00154.1	0
	ERCC_00117.1	222222222222
	ERCC_00112.1	222222222222
	ERCC_00002.1	222222222222
	ERCC_00092.1	222222222222
	ERCC_00035.1	222222222211
	ERCC_00034.1	111111111111
